card_id,name,card_type,is_pokemon,is_item,is_supporter,is_stadium,is_tool,is_basic_energy,is_special_energy,hp,retreat_cost,energy_type_id,weakness_id,resistance_id,is_basic,is_stage1,is_stage2,evolves_from_id,is_ex,is_mega_ex,is_tera,is_ace_spec,prizes_on_ko,type_Colorless,type_Grass,type_Fire,type_Water,type_Lightning,type_Psychic,type_Fighting,type_Darkness,type_Metal,type_Dragon,n_attacks,max_damage,min_attack_cost,has_variable_attack
795,Oricorio ex,0,true,false,false,false,false,false,false,190,1,2,3,-1,true,false,false,-1,true,false,false,false,2,false,false,true,false,false,false,false,false,false,false,1,110,3,false
796,Charcadet,0,true,false,false,false,false,false,false,70,2,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,2,10,1,false
797,Ceruledge,0,true,false,false,false,false,false,false,140,2,2,3,-1,false,true,false,796,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,220,1,false
798,Seel,0,true,false,false,false,false,false,false,80,2,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,20,2,false
799,Dewgong,0,true,false,false,false,false,false,false,130,2,3,4,-1,false,true,false,1028,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,0,2,true
800,Swinub,0,true,false,false,false,false,false,false,70,2,3,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,20,1,false
801,Piloswine,0,true,false,false,false,false,false,false,100,3,3,8,-1,false,true,false,800,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,70,2,false
802,Mamoswine,0,true,false,false,false,false,false,false,180,4,3,8,-1,false,false,true,801,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,200,3,false
803,Suicune,0,true,false,false,false,false,false,false,130,2,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,30,2,false
804,Piplup,0,true,false,false,false,false,false,false,70,1,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,20,1,false
805,Prinplup,0,true,false,false,false,false,false,false,100,2,3,4,-1,false,true,false,804,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,20,1,false
806,Rotom ex,0,true,false,false,false,false,false,false,190,1,4,6,-1,true,false,false,-1,true,false,false,false,2,false,false,false,false,true,false,false,false,false,false,1,130,2,false
807,Yamper,0,true,false,false,false,false,false,false,70,1,4,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,20,2,false
808,Boltund,0,true,false,false,false,false,false,false,130,1,4,6,-1,false,true,false,807,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,70,2,false
809,Pawmi,0,true,false,false,false,false,false,false,60,1,4,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,2,10,1,false
810,Pawmo,0,true,false,false,false,false,false,false,90,1,4,6,-1,false,true,false,809,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,60,2,false
811,Pawmot,0,true,false,false,false,false,false,false,140,1,4,6,-1,false,false,true,810,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,130,2,false
812,Misdreavus,0,true,false,false,false,false,false,false,70,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,20,1,false
813,Mismagius ex,0,true,false,false,false,false,false,false,260,1,5,7,6,false,true,false,875,true,false,false,false,2,false,false,false,false,false,true,false,false,false,false,1,150,2,false
814,Cottonee,0,true,false,false,false,false,false,false,60,1,5,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,0,1,false
815,Whimsicott,0,true,false,false,false,false,false,false,90,1,5,8,-1,false,true,false,814,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,50,1,false
816,Zacian,0,true,false,false,false,false,false,false,130,2,5,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,50,2,false
817,Bramblin,0,true,false,false,false,false,false,false,50,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,0,1,false
818,Brambleghast,0,true,false,false,false,false,false,false,100,2,5,7,6,false,true,false,817,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,80,3,false
819,Paldean Tauros,0,true,false,false,false,false,false,false,130,2,6,5,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,70,1,true
820,Gligar,0,true,false,false,false,false,false,false,70,1,6,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,10,1,false
821,Gliscor,0,true,false,false,false,false,false,false,120,1,6,1,-1,false,true,false,820,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,50,1,false
822,Trapinch,0,true,false,false,false,false,false,false,70,1,6,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,0,1,true
823,Vibrava,0,true,false,false,false,false,false,false,90,1,6,1,-1,false,true,false,822,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,60,2,false
824,Flygon,0,true,false,false,false,false,false,false,150,1,6,1,-1,false,false,true,823,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,130,2,false
825,Sneasel,0,true,false,false,false,false,false,false,70,1,7,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,30,1,false
826,Weavile,0,true,false,false,false,false,false,false,90,1,7,1,-1,false,true,false,825,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,60,2,false
827,Carvanha,0,true,false,false,false,false,false,false,70,1,7,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,30,1,false
828,Mega Sharpedo ex,0,true,false,false,false,false,false,false,330,0,7,1,-1,false,true,false,827,false,true,false,false,3,false,false,false,false,false,false,false,true,false,false,2,120,1,false
829,Seviper,0,true,false,false,false,false,false,false,120,1,7,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,120,3,false
830,Sandile,0,true,false,false,false,false,false,false,70,2,7,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,20,1,false
831,Krokorok,0,true,false,false,false,false,false,false,100,2,7,1,-1,false,true,false,830,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,60,1,false
832,Krookodile,0,true,false,false,false,false,false,false,170,3,7,1,-1,false,false,true,831,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,160,1,false
833,Toxel,0,true,false,false,false,false,false,false,70,1,7,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,20,1,false
834,Toxtricity,0,true,false,false,false,false,false,false,140,2,7,6,-1,false,true,false,833,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,100,3,false
835,Empoleon ex,0,true,false,false,false,false,false,false,320,2,8,2,1,false,false,true,805,true,false,false,false,2,false,false,false,false,false,false,false,false,true,false,1,210,3,false
836,Bronzor,0,true,false,false,false,false,false,false,80,2,8,2,1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,30,1,false
837,Bronzong,0,true,false,false,false,false,false,false,140,3,8,2,1,false,true,false,989,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,0,1,true
838,Togedemaru,0,true,false,false,false,false,false,false,80,1,8,2,1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,30,1,false
839,Duraludon,0,true,false,false,false,false,false,false,130,2,8,2,1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,1,70,3,false
840,Archaludon,0,true,false,false,false,false,false,false,180,2,8,2,1,false,true,false,992,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,1,120,3,false
841,Jigglypuff,0,true,false,false,false,false,false,false,70,1,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,0,1,true
842,Wigglytuff,0,true,false,false,false,false,false,false,120,2,0,6,-1,false,true,false,841,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,100,2,true
843,Aipom,0,true,false,false,false,false,false,false,70,1,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,20,2,false
844,Ambipom,0,true,false,false,false,false,false,false,110,1,0,6,-1,false,true,false,843,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,50,2,false
845,Smeargle,0,true,false,false,false,false,false,false,80,1,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,40,1,false
846,Zigzagoon,0,true,false,false,false,false,false,false,70,1,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,30,1,false
847,Linoone,0,true,false,false,false,false,false,false,100,1,0,6,-1,false,true,false,846,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,70,1,false
848,Buneary,0,true,false,false,false,false,false,false,70,1,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,20,1,false
849,Mega Lopunny ex,0,true,false,false,false,false,false,false,330,1,0,6,-1,false,true,false,848,false,true,false,false,3,true,false,false,false,false,false,false,false,false,false,2,160,1,false
850,Wurmple,0,true,false,false,false,false,false,false,60,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,20,1,false
851,Silcoon,0,true,false,false,false,false,false,false,90,3,1,2,-1,false,true,false,850,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,30,1,false
852,Beautifly,0,true,false,false,false,false,false,false,130,1,1,2,-1,false,false,true,851,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,40,1,true
853,Cascoon,0,true,false,false,false,false,false,false,90,3,1,2,-1,false,true,false,850,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,0,1,false
854,Dustox,0,true,false,false,false,false,false,false,140,1,1,2,-1,false,false,true,853,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,100,2,false
855,Entei,0,true,false,false,false,false,false,false,140,3,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,30,2,false
856,Numel,0,true,false,false,false,false,false,false,80,3,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,20,2,false
857,Camerupt,0,true,false,false,false,false,false,false,140,3,2,3,-1,false,true,false,856,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,2,170,1,false
858,Psyduck,0,true,false,false,false,false,false,false,70,1,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,20,2,false
859,Golduck,0,true,false,false,false,false,false,false,120,1,3,4,-1,false,true,false,858,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,60,3,true
860,Snorunt,0,true,false,false,false,false,false,false,70,1,3,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,10,1,false
861,Mega Froslass ex,0,true,false,false,false,false,false,false,310,1,3,8,-1,false,true,false,860,false,true,false,false,3,false,false,false,true,false,false,false,false,false,false,2,150,1,true
862,N's Vanillite,0,true,false,false,false,false,false,false,60,1,3,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,20,1,false
863,N's Vanillish,0,true,false,false,false,false,false,false,100,1,3,8,-1,false,true,false,862,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,60,1,false
864,N's Vanilluxe,0,true,false,false,false,false,false,false,150,2,3,8,-1,false,false,true,863,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,120,2,false
865,Snom,0,true,false,false,false,false,false,false,50,1,3,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,20,1,false
866,Frosmoth,0,true,false,false,false,false,false,false,110,2,3,8,-1,false,true,false,865,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,90,2,false
867,Glastrier,0,true,false,false,false,false,false,false,130,2,3,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,2,130,1,false
